userId,productId,rating,timestamp
2,116,4.0,1649430000
2,117,4.5,1649516400
2,118,4.0,1649602800
2,155,4.5,1649689200
2,161,4.0,1649775600
2,162,3.5,1649862000
2,163,4.0,1649948400
2,178,4.5,1650034800
2,179,4.0,1650121200
2,181,4.5,1650207600
2,183,5.0,1650294000
2,184,4.5,1650380400
2,185,5.0,1650466800
2,191,4.0,1650553200
2,195,4.5,1650639600
2,197,4.0,1650726000
2,199,4.5,1650812400
3,3,5.0,1650898800
3,4,4.5,1650985200
3,7,5.0,1651071600
3,11,4.5,1651158000
3,17,5.0,1651244400
3,20,4.5,1651330800
3,30,4.0,1651417200
3,32,4.5,1651503600
3,33,5.0,1651590000
3,34,4.5,1651676400
3,42,4.0,1651762800
3,44,3.5,1651849200
3,53,4.0,1651935600
3,54,4.5,1652022000
3,56,4.0,1652108400
3,57,4.5,1652194800
3,58,4.0,1652281200
3,59,4.5,1652367600
3,60,4.0,1652454000
3,61,4.5,1652540400
3,67,4.0,1652626800
3,68,4.5,1652713200
3,69,4.0,1652799600
3,71,3.5,1652886000
3,72,4.0,1652972400
3,73,4.5,1653058800
3,74,4.0,1653145200
3,77,4.5,1653231600
3,79,4.0,1653318000
3,82,4.5,1653404400
3,83,4.0,1653490800
3,85,3.5,1653577200
3,86,4.0,1653663600
3,87,4.5,1653750000
3,88,4.0,1653836400
3,89,4.5,1653922800
3,90,4.0,1654009200
3,91,3.5,1654095600
3,92,4.5,1654182000
3,93,4.0,1654268400
3,121,4.5,1654354800
3,122,4.0,1654441200
3,124,4.5,1654527600
3,125,4.0,1654614000
3,126,4.5,1654700400
3,127,4.0,1654786800
3,128,4.5,1654873200
3,129,4.0,1654959600
3,131,4.5,1655046000
3,132,4.0,1655132400
3,133,4.5,1655218800
3,134,4.0,1655305200
3,135,4.5,1655391600
3,136,4.0,1655478000
3,137,4.5,1655564400
3,138,4.0,1655650800
3,139,4.5,1655737200
3,140,4.0,1655823600
3,141,4.5,1655910000
3,142,4.0,1655996400
3,143,4.5,1656082800
3,144,4.0,1656169200
3,145,4.5,1656255600
3,146,4.0,1656342000
3,147,4.5,1656428400
3,148,4.0,1656514800
3,165,4.5,1656601200
3,166,4.0,1656687600
3,167,4.5,1656774000
3,168,4.0,1656860400
3,169,4.5,1656946800
3,170,4.0,1657033200
3,171,4.5,1657119600
3,172,4.0,1657206000
3,173,4.5,1657292400
3,174,4.0,1657378800
3,175,4.5,1657465200
3,176,4.0,1657551600
4,2,4.0,1657638000
4,8,4.5,1657724400
4,12,2.5,1657810800
4,13,3.5,1657897200
4,14,4.0,1657983600
4,15,3.5,1658070000
4,19,4.0,1658156400
4,23,4.5,1658242800
4,35,4.0,1658329200
4,36,4.5,1658415600
4,39,4.0,1658502000
4,40,4.5,1658588400
4,49,4.0,1658674800
4,50,4.5,1658761200
4,63,3.5,1658847600
4,64,3.0,1658934000
4,65,4.0,1659020400
4,97,4.5,1659106800
4,102,4.0,1659193200
4,114,4.5,1659279600
4,119,4.0,1659366000
4,149,5.0,1659452400
4,150,5.0,1659538800
4,151,5.0,1659625200
4,152,4.5,1659711600
4,153,5.0,1659798000
4,154,4.5,1659884400
4,156,5.0,1659970800
4,157,4.5,1660057200
4,158,4.0,1660143600
4,159,4.5,1660230000
4,160,4.0,1660316400
4,186,4.5,1660402800
4,187,4.0,1660489200
4,188,4.5,1660575600
4,189,4.0,1660662000
4,192,4.5,1660748400
4,193,4.0,1660834800
4,196,4.5,1660921200
4,198,4.0,1661007600
4,200,4.5,1661094000
5,1,5.0,1661180400
5,5,4.5,1661266800
5,21,5.0,1661353200
5,22,4.5,1661439600
5,25,5.0,1661526000
5,27,5.0,1661612400
5,29,4.5,1661698800
5,31,5.0,1661785200
5,37,5.0,1661871600
5,38,4.5,1661958000
5,41,5.0,1662044400
5,43,4.5,1662130800
5,51,5.0,1662217200
5,55,4.5,1662303600
5,62,4.0,1662390000
5,70,4.5,1662476400
5,76,4.0,1662562800
5,78,3.5,1662649200
5,81,4.5,1662735600
5,84,4.0,1662822000
5,95,5.0,1662908400
5,96,5.0,1662994800
5,100,4.0,1663081200
5,103,4.5,1663167600
5,113,5.0,1663254000
5,120,4.5,1663340400
5,123,5.0,1663426800
5,130,5.0,1663513200
5,149,5.0,1663599600
5,150,5.0,1663686000
5,151,5.0,1663772400
5,152,4.5,1663858800
5,153,5.0,1663945200
5,154,4.5,1664031600
5,156,5.0,1664118000
5,159,4.5,1664204400
5,164,4.0,1664290800
5,177,4.5,1664377200
5,180,4.0,1664463600
5,182,4.5,1664550000
5,190,4.5,1664636400
5,194,4.0,1664722800
6,6,5.0,1664809200
6,9,4.5,1664895600
6,10,5.0,1664982000
6,18,4.5,1665068400
6,24,5.0,1665154800
6,26,4.5,1665241200
6,28,4.0,1665327600
6,45,4.5,1665414000
6,46,5.0,1665500400
6,47,4.5,1665586800
6,66,4.5,1665673200
6,75,4.0,1665759600
6,80,4.5,1665846000
6,94,2.5,1665932400
6,98,4.5,1666018800
6,99,5.0,1666105200
6,101,4.5,1666191600
6,104,4.0,1666278000
6,105,3.5,1666364400
6,106,4.0,1666450800
6,107,3.0,1666537200
6,108,4.5,1666623600
6,109,5.0,1666710000
6,110,4.5,1666796400
6,111,4.0,1666882800
6,112,3.5,1666969200
6,115,4.5,1667055600
6,116,4.0,1667142000
6,117,4.5,1667228400
6,118,4.0,1667314800
6,155,4.5,1667401200
6,161,4.0,1667487600
6,162,3.5,1667574000
6,163,4.0,1667660400
6,178,4.5,1667746800
6,179,4.0,1667833200
6,181,4.5,1667919600
6,183,5.0,1668006000
6,184,4.5,1668092400
6,185,5.0,1668178800
6,191,4.0,1668265200
6,195,4.5,1668351600
6,197,4.0,1668438000
6,199,4.5,1668524400
7,3,5.0,1668610800
7,7,4.5,1668697200
7,11,5.0,1668783600
7,17,4.5,1668870000
7,20,5.0,1668956400
7,30,4.5,1669042800
7,32,5.0,1669129200
7,33,4.5,1669215600
7,34,5.0,1669302000
7,42,4.5,1669388400
7,44,4.0,1669474800
7,53,4.5,1669561200
7,54,5.0,1669647600
7,56,4.5,1669734000
7,57,5.0,1669820400
7,58,4.5,1669906800
7,59,5.0,1669993200
7,60,4.5,1670079600
7,61,5.0,1670166000
7,67,4.5,1670252400
7,68,5.0,1670338800
7,69,4.5,1670425200
7,71,4.0,1670511600
7,72,4.5,1670598000
7,73,5.0,1670684400
7,74,4.5,1670770800
7,77,5.0,1670857200
7,79,4.5,1670943600
7,82,5.0,1671030000
7,83,4.5,1671116400
7,85,4.0,1671202800
7,86,4.5,1671289200
7,87,5.0,1671375600
7,88,4.5,1671462000
7,89,5.0,1671548400
7,90,4.5,1671634800
7,91,4.0,1671721200
7,92,4.5,1671807600
7,93,4.0,1671894000
7,121,4.5,1671980400
7,122,4.0,1672066800
7,124,4.5,1672153200
7,125,4.0,1672239600
7,126,4.5,1672326000
7,127,4.0,1672412400
7,128,4.5,1672498800
7,129,4.0,1672585200
7,131,4.5,1672671600
7,132,4.0,1672758000
7,133,4.5,1672844400
7,134,4.0,1672930800
7,135,4.5,1673017200
7,136,4.0,1673103600
7,137,4.5,1673190000
7,138,4.0,1673276400
7,139,4.5,1673362800
7,140,4.0,1673449200
7,141,4.5,1673535600
7,142,4.0,1673622000
7,143,4.5,1673708400
7,144,4.0,1673794800
7,145,4.5,1673881200
7,146,4.0,1673967600
7,147,4.5,1674054000
7,148,4.0,1674140400
7,165,4.5,1674226800
7,166,4.0,1674313200
7,167,4.5,1674399600
7,168,4.0,1674486000
7,169,4.5,1674572400
7,170,4.0,1674658800
7,171,4.5,1674745200
7,172,4.0,1674831600
7,173,4.5,1674918000
7,174,4.0,1675004400
7,175,4.5,1675090800
7,176,4.0,1675177200
8,4,4.5,1675263600
8,8,5.0,1675350000
8,13,4.0,1675436400
8,14,4.5,1675522800
8,19,4.0,1675609200
8,23,4.5,1675695600
8,35,4.0,1675782000
8,36,4.5,1675868400
8,39,4.0,1675954800
8,40,4.5,1676041200
8,49,4.0,1676127600
8,50,4.5,1676214000
8,63,4.0,1676300400
8,64,3.5,1676386800
8,65,4.0,1676473200
8,97,4.5,1676559600
8,102,4.0,1676646000
8,114,4.5,1676732400
8,119,4.0,1676818800
8,149,5.0,1676905200
8,150,5.0,1676991600
8,151,5.0,1677078000
8,152,4.5,1677164400
8,153,5.0,1677250800
8,154,4.5,1677337200
8,156,5.0,1677423600
8,157,4.5,1677510000
8,158,4.0,1677596400
8,159,4.5,1677682800
8,160,4.0,1677769200
8,186,4.5,1677855600
8,187,4.0,1677942000
8,188,4.5,1678028400
8,189,4.0,1678114800
8,192,4.5,1678201200
8,193,4.0,1678287600
8,196,4.5,1678374000
8,198,4.0,1678460400
8,200,4.5,1678546800
9,5,5.0,1678633200
9,12,3.0,1678719600
9,15,4.5,1678806000
9,16,4.0,1678892400
9,26,4.5,1678978800
9,29,4.0,1679065200
9,36,4.5,1679151600
9,37,4.0,1679238000
9,45,4.5,1679324400
9,46,4.0,1679410800
9,66,4.5,1679497200
9,75,4.0,1679583600
9,80,4.5,1679670000
9,94,2.0,1679756400
9,98,4.0,1679842800
9,99,4.5,1679929200
9,101,4.0,1680015600
9,104,3.5,1680102000
9,105,3.0,1680188400
9,106,3.5,1680274800
9,107,2.5,1680361200
9,108,4.0,1680447600
9,109,4.5,1680534000
9,110,4.0,1680620400
9,111,3.5,1680706800
9,112,3.0,1680793200
9,115,4.5,1680879600
9,116,4.0,1680966000
9,117,4.5,1681052400
9,118,4.0,1681138800
9,155,4.5,1681225200
9,161,4.0,1681311600
9,162,3.5,1681398000
9,163,4.0,1681484400
9,178,4.5,1681570800
9,179,4.0,1681657200
9,181,4.5,1681743600
9,183,5.0,1681830000
9,184,4.5,1681916400
9,185,5.0,1682002800
9,191,4.0,1682089200
9,195,4.5,1682175600
9,197,4.0,1682262000
9,199,4.5,1682348400
10,1,4.5,1682434800
10,21,5.0,1682521200
10,27,4.5,1682607600
10,31,5.0,1682694000
10,38,4.5,1682780400
10,40,5.0,1682866800
10,41,4.5,1682953200
10,47,5.0,1683039600
10,48,4.5,1683126000
10,49,5.0,1683212400
10,51,4.5,1683298800
10,76,5.0,1683385200
10,77,4.5,1683471600
10,78,5.0,1683558000
10,79,4.5,1683644400
10,80,5.0,1683730800
10,81,4.5,1683817200
10,82,5.0,1683903600
10,83,4.5,1683990000
10,84,5.0,1684076400
10,85,4.5,1684162800
10,86,5.0,1684249200
10,87,4.5,1684335600
10,88,5.0,1684422000
10,89,4.5,1684508400
10,90,5.0,1684594800
10,91,4.5,1684681200
10,92,5.0,1684767600
10,93,4.5,1684854000
10,149,5.0,1684940400
10,150,5.0,1685026800
10,151,5.0,1685113200
10,152,4.5,1685199600
10,153,5.0,1685286000
10,154,4.5,1685372400
10,156,5.0,1685458800
10,159,4.5,1685545200
10,164,4.0,1685631600
10,177,4.5,1685718000
10,180,4.0,1685804400
10,182,4.5,1685890800
10,190,4.5,1685977200
10,194,4.0,1686063600
11,2,4.5,1686150000
11,3,4.0,1686236400
11,6,4.5,1686322800
11,7,4.0,1686409200
11,8,4.5,1686495600
11,9,3.5,1686582000
11,10,4.0,1686668400
11,12,3.0,1686754800
11,13,4.0,1686841200
11,14,3.5,1686927600
11,15,4.0,1687014000
11,16,4.5,1687100400
11,18,4.0,1687186800
11,23,4.5,1687273200
11,26,4.0,1687359600
11,28,3.5,1687446000
11,29,4.0,1687532400
11,39,4.5,1687618800
11,40,4.0,1687705200
11,42,3.5,1687791600
11,44,4.0,1687878000
11,45,4.5,1687964400
11,46,3.0,1688050800
11,47,4.0,1688137200
11,49,4.5,1688223600
11,50,4.0,1688310000
11,53,4.5,1688396400
11,54,4.0,1688482800
11,56,4.5,1688569200
11,57,4.0,1688655600
11,58,4.5,1688742000
11,59,4.0,1688828400
11,60,4.5,1688914800
11,61,4.0,1689001200
11,63,3.5,1689087600
11,64,3.0,1689174000
11,65,4.0,1689260400
11,66,4.5,1689346800
11,67,4.0,1689433200
11,68,4.5,1689519600
11,69,4.0,1689606000
11,71,3.5,1689692400
11,72,4.0,1689778800
11,73,4.5,1689865200
11,74,4.0,1689951600
11,75,4.5,1690038000
11,77,4.0,1690124400
11,79,4.5,1690210800
11,80,4.0,1690297200
11,82,4.5,1690383600
11,83,4.0,1690470000
11,85,3.5,1690556400
11,86,4.0,1690642800
11,87,4.5,1690729200
11,88,4.0,1690815600
11,89,4.5,1690902000
11,90,4.0,1690988400
11,91,3.5,1691074800
11,92,4.0,1691161200
11,93,4.5,1691247600
11,94,2.0,1691334000
11,97,4.0,1691420400
11,98,4.5,1691506800
11,99,4.0,1691593200
11,100,4.5,1691679600
11,101,4.0,1691766000
11,102,4.5,1691852400
11,103,4.0,1691938800
11,104,3.0,1692025200
11,105,2.5,1692111600
11,106,3.0,1692198000
11,107,2.0,1692284400
11,108,3.5,1692370800
11,109,4.0,1692457200
11,110,4.5,1692543600
11,111,4.0,1692630000
11,112,3.5,1692716400
11,114,4.0,1692802800
11,115,4.5,1692889200
11,116,4.0,1692975600
11,117,4.5,1693062000
11,118,4.0,1693148400
11,119,4.5,1693234800
11,121,4.0,1693321200
11,122,4.5,1693407600
11,124,4.0,1693494000
11,125,4.5,1693580400
11,126,4.0,1693666800
11,127,4.5,1693753200
11,128,4.0,1693839600
11,129,4.5,1693926000
11,131,4.0,1694012400
11,132,4.5,1694098800
11,133,4.0,1694185200
11,134,4.5,1694271600
11,135,4.0,1694358000
11,136,4.5,1694444400
11,137,4.0,1694530800
11,138,4.5,1694617200
11,139,4.0,1694703600
11,140,4.5,1694790000
11,141,4.0,1694876400
11,142,4.5,1694962800
11,143,4.0,1695049200
11,144,4.5,1695135600
11,145,4.0,1695222000
11,146,4.5,1695308400
11,147,4.0,1695394800
11,148,4.5,1695481200
11,155,4.0,1695567600
11,157,4.5,1695654000
11,158,4.0,1695740400
11,160,4.5,1695826800
11,161,4.0,1695913200
11,162,3.5,1696000000
11,163,4.0,1696086400
11,165,4.5,1696172800
11,166,4.0,1696259200
11,167,4.5,1696345600
11,168,4.0,1696432000
11,169,4.5,1696518400
11,170,4.0,1696604800
11,171,4.5,1696691200
11,172,4.0,1696777600
11,173,4.5,1696864000
11,174,4.0,1696950400
11,175,4.5,1697036800
11,176,4.0,1697123200
11,178,4.5,1697209600
11,179,4.0,1697296000
11,181,4.5,1697382400
11,183,5.0,1697468800
11,184,4.5,1697555200
11,185,5.0,1697641600
11,186,4.5,1697728000
11,187,4.0,1697814400
11,188,4.5,1697900800
11,189,4.0,1697987200
11,191,4.5,1698073600
11,192,4.0,1698160000
11,193,4.5,1698246400
11,195,4.0,1698332800
11,196,4.5,1698419200
11,197,4.0,1698505600
11,198,4.5,1698592000
11,199,4.0,1698678400
11,200,4.5,1698764800
12,1,5.0,1698851200
12,4,4.5,1698937600
12,5,5.0,1699024000
12,11,4.5,1699110400
12,17,5.0,1699196800
12,20,4.5,1699283200
12,21,5.0,1699369600
12,22,4.5,1699456000
12,24,5.0,1699542400
12,25,4.5,1699628800
12,27,5.0,1699715200
12,30,4.5,1699801600
12,31,5.0,1699888000
12,32,4.5,1699974400
12,33,5.0,1700060800
12,34,4.5,1700147200
12,35,5.0,1700233600
12,36,4.5,1700320000
12,37,5.0,1700406400
12,38,4.5,1700492800
12,41,5.0,1700579200
12,43,4.5,1700665600
12,48,5.0,1700752000
12,50,4.5,1700838400
12,51,5.0,1700924800
12,52,4.5,1701011200
12,55,5.0,1701097600
12,62,4.5,1701184000
12,70,5.0,1701270400
12,76,4.5,1701356800
12,78,4.0,1701443200
12,81,4.5,1701529600
12,84,4.0,1701616000
12,95,5.0,1701702400
12,96,5.0,1701788800
12,100,4.5,1701875200
12,103,5.0,1701961600
12,113,4.5,1702048000
12,120,5.0,1702134400
12,123,4.5,1702220800
12,130,5.0,1702307200
12,149,5.0,1702393600
12,150,5.0,1702480000
12,151,5.0,1702566400
12,152,4.5,1702652800
12,153,5.0,1702739200
12,154,4.5,1702825600
12,156,5.0,1702912000
12,159,4.5,1702998400
12,164,4.0,1703084800
12,177,4.5,1703171200
12,180,4.0,1703257600
12,182,4.5,1703344000
12,190,4.5,1703430400
12,194,4.0,1703516800
13,6,4.0,1703603200
13,9,3.5,1703689600
13,10,4.0,1703776000
13,16,4.5,1703862400
13,18,4.0,1703948800
13,24,4.5,1704035200
13,26,4.0,1704121600
13,28,3.5,1704208000
13,29,4.0,1704294400
13,45,4.5,1704380800
13,46,4.0,1704467200
13,47,4.5,1704553600
13,66,4.0,1704640000
13,75,4.5,1704726400
13,80,4.0,1704812800
13,94,2.5,1704899200
13,98,4.0,1704985600
13,99,4.5,1705072000
13,101,4.0,1705158400
13,104,3.5,1705244800
13,105,3.0,1705331200
13,106,3.5,1705417600
13,107,2.5,1705504000
13,108,4.0,1705590400
13,109,4.5,1705676800
13,110,4.0,1705763200
13,111,3.5,1705849600
13,112,3.0,1705936000
13,115,4.5,1706022400
13,116,4.0,1706108800
13,117,4.5,1706195200
13,118,4.0,1706281600
13,155,4.5,1706368000
13,161,4.0,1706454400
13,162,3.5,1706540800
13,163,4.0,1706627200
13,178,4.5,1706713600
13,179,4.0,1706800000
13,181,4.5,1706886400
13,183,5.0,1706972800
13,184,4.5,1707059200
13,185,5.0,1707145600
13,191,4.0,1707232000
13,195,4.5,1707318400
13,197,4.0,1707404800
13,199,4.5,1707491200
14,3,5.0,1707577600
14,7,4.5,1707664000
14,11,5.0,1707750400
14,17,4.5,1707836800
14,20,5.0,1707923200
14,30,4.5,1708009600
14,32,5.0,1708096000
14,33,4.5,1708182400
14,34,5.0,1708268800
14,42,4.5,1708355200
14,44,4.0,1708441600
14,53,4.5,1708528000
14,54,5.0,1708614400
14,56,4.5,1708700800
14,57,5.0,1708787200
14,58,4.5,1708873600
14,59,5.0,1708960000
14,60,4.5,1709046400
14,61,5.0,1709132800
14,67,4.5,1709219200
14,68,5.0,1709305600
14,69,4.5,1709392000
14,71,4.0,1709478400
14,72,4.5,1709564800
14,73,5.0,1709651200
14,74,4.5,1709737600
14,77,5.0,1709824000
14,79,4.5,1709910400
14,82,5.0,1709996800
14,83,4.5,1710083200
14,85,4.0,1710169600
14,86,4.5,1710256000
14,87,5.0,1710342400
14,88,4.5,1710428800
14,89,5.0,1710515200
14,90,4.5,1710601600
14,91,4.0,1710688000
14,92,4.5,1710774400
14,93,4.0,1710860800
14,121,4.5,1710947200
14,122,4.0,1711033600
14,124,4.5,1711120000
14,125,4.0,1711206400
14,126,4.5,1711292800
14,127,4.0,1711379200
14,128,4.5,1711465600
14,129,4.0,1711552000
14,131,4.5,1711638400
14,132,4.0,1711724800
14,133,4.5,1711811200
14,134,4.0,1711897600
14,135,4.5,1711984000
14,136,4.0,1712070400
14,137,4.5,1712156800
14,138,4.0,1712243200
14,139,4.5,1712329600
14,140,4.0,1712416000
14,141,4.5,1712502400
14,142,4.0,1712588800
14,143,4.5,1712675200
14,144,4.0,1712761600
14,145,4.5,1712848000
14,146,4.0,1712934400
14,147,4.5,1713020800
14,148,4.0,1713107200
14,165,4.5,1713193600
14,166,4.0,1713280000
14,167,4.5,1713366400
14,168,4.0,1713452800
14,169,4.5,1713539200
14,170,4.0,1713625600
14,171,4.5,1713712000
14,172,4.0,1713798400
14,173,4.5,1713884800
14,174,4.0,1713971200
14,175,4.5,1714057600
14,176,4.0,1714144000
15,4,4.5,1714230400
15,8,5.0,1714316800
15,13,4.0,1714403200
15,14,4.5,1714489600
15,19,4.0,1714576000
15,23,4.5,1714662400
15,35,4.0,1714748800
15,36,4.5,1714835200
15,39,4.0,1714921600
15,40,4.5,1715008000
15,49,4.0,1715094400
15,50,4.5,1715180800
15,63,4.0,1715267200
15,64,3.5,1715353600
15,65,4.0,1715440000
15,97,4.5,1715526400
15,102,4.0,1715612800
15,114,4.5,1715699200
15,119,4.0,1715785600
15,149,5.0,1715872000
15,150,5.0,1715958400
15,151,5.0,1716044800
15,152,4.5,1716131200
15,153,5.0,1716217600
15,154,4.5,1716304000
15,156,5.0,1716390400
15,157,4.5,1716476800
15,158,4.0,1716563200
15,159,4.5,1716649600
15,160,4.0,1716736000
15,186,4.5,1716822400
15,187,4.0,1716908800
15,188,4.5,1716995200
15,189,4.0,1717081600
15,192,4.5,1717168000
15,193,4.0,1717254400
15,196,4.5,1717340800
15,198,4.0,1717427200
15,200,4.5,1717513600
16,5,5.0,1717600000
16,12,3.0,1717686400
16,15,4.5,1717772800
16,16,4.0,1717859200
16,26,4.5,1717945600
16,29,4.0,1718032000
16,36,4.5,1718118400
16,37,4.0,1718204800
16,45,4.5,1718291200
16,46,4.0,1718377600
16,66,4.5,1718464000
16,75,4.0,1718550400
16,80,4.5,1718636800
16,94,2.0,1718723200
16,98,4.0,1718809600
16,99,4.5,1718896000
16,101,4.0,1718982400
16,104,3.5,1719068800
16,105,3.0,1719155200
16,106,3.5,1719241600
16,107,2.5,1719328000
16,108,4.0,1719414400
16,109,4.5,1719500800
16,110,4.0,1719587200
16,111,3.5,1719673600
16,112,3.0,1719760000
16,115,4.5,1719846400
16,116,4.0,1719932800
16,117,4.5,1720019200
16,118,4.0,1720105600
16,155,4.5,1720192000
16,161,4.0,1720278400
16,162,3.5,1720364800
16,163,4.0,1720451200
16,178,4.5,1720537600
16,179,4.0,1720624000
16,181,4.5,1720710400
16,183,5.0,1720796800
16,184,4.5,1720883200
16,185,5.0,1720969600
16,191,4.0,1721056000
16,195,4.5,1721142400
16,197,4.0,1721228800
16,199,4.5,1721315200
17,1,4.5,1721401600
17,21,5.0,1721488000
17,27,4.5,1721574400
17,31,5.0,1721660800
17,38,4.5,1721747200
17,40,5.0,1721833600
17,41,4.5,1721920000
17,47,5.0,1722006400
17,48,4.5,1722092800
17,49,5.0,1722179200
17,51,4.5,1722265600
17,76,5.0,1722352000
17,77,4.5,1722438400
17,78,5.0,1722524800
17,79,4.5,1722611200
17,80,5.0,1722697600
17,81,4.5,1722784000
17,82,5.0,1722870400
17,83,4.5,1722956800
17,84,5.0,1723043200
17,85,4.5,1723129600
17,86,5.0,1723216000
17,87,4.5,1723302400
17,88,5.0,1723388800
17,89,4.5,1723475200
17,90,5.0,1723561600
17,91,4.5,1723648000
17,92,5.0,1723734400
17,93,4.5,1723820800
17,149,5.0,1723907200
17,150,5.0,1723993600
17,151,5.0,1724080000
17,152,4.5,1724166400
17,153,5.0,1724252800
17,154,4.5,1724339200
17,156,5.0,1724425600
17,159,4.5,1724512000
17,164,4.0,1724598400
17,177,4.5,1724684800
17,180,4.0,1724771200
17,182,4.5,1724857600
17,190,4.5,1724944000
17,194,4.0,1725030400
18,2,4.5,1725116800
18,3,4.0,1725203200
18,6,4.5,1725289600
18,7,4.0,1725376000
18,8,4.5,1725462400
18,9,3.5,1725548800
18,10,4.0,1725635200
18,12,3.0,1725721600
18,13,4.0,1725808000
18,14,3.5,1725894400
18,15,4.0,1725980800
18,16,4.5,1726067200
18,18,4.0,1726153600
18,23,4.5,1726240000
18,26,4.0,1726326400
18,28,3.5,1726412800
18,29,4.0,1726499200
18,39,4.5,1726585600
18,40,4.0,1726672000
18,42,3.5,1726758400
18,44,4.0,1726844800
18,45,4.5,1726931200
18,46,3.0,1727017600
18,47,4.0,1727104000
18,49,4.5,1727190400
18,50,4.0,1727276800
18,53,4.5,1727363200
18,54,4.0,1727449600
18,56,4.5,1727536000
18,57,4.0,1727622400
18,58,4.5,1727708800
18,59,4.0,1727795200
18,60,4.5,1727881600
18,61,4.0,1727968000
18,63,3.5,1728054400
18,64,3.0,1728140800
18,65,4.0,1728227200
18,66,4.5,1728313600
18,67,4.0,1728400000
18,68,4.5,1728486400
18,69,4.0,1728572800
18,71,3.5,1728659200
18,72,4.0,1728745600
18,73,4.5,1728832000
18,74,4.0,1728918400
18,75,4.5,1729004800
18,77,4.0,1729091200
18,79,4.5,1729177600
18,80,4.0,1729264000
18,82,4.5,1729350400
18,83,4.0,1729436800
18,85,3.5,1729523200
18,86,4.0,1729609600
18,87,4.5,1729696000
18,88,4.0,1729782400
18,89,4.5,1729868800
18,90,4.0,1729955200
18,91,3.5,1730041600
18,92,4.0,1730128000
18,93,4.5,1730214400
18,94,2.0,1730300800
18,97,4.0,1730387200
18,98,4.5,1730473600
18,99,4.0,1730560000
18,100,4.5,1730646400
18,101,4.0,1730732800
18,102,4.5,1730819200
18,103,4.0,1730905600
18,104,3.0,1730992000
18,105,2.5,1731078400
18,106,3.0,1731164800
18,107,2.0,1731251200
18,108,3.5,1731337600
18,109,4.0,1731424000
18,110,4.5,1731510400
18,111,4.0,1731596800
18,112,3.5,1731683200
18,114,4.0,1731769600
18,115,4.5,1731856000
18,116,4.0,1731942400
18,117,4.5,1732028800
18,118,4.0,1732115200
18,119,4.5,1732201600
18,121,4.0,1732288000
18,122,4.5,1732374400
18,124,4.0,1732460800
18,125,4.5,1732547200
18,126,4.0,1732633600
18,127,4.5,1732720000
18,128,4.0,1732806400
18,129,4.5,1732892800
18,131,4.0,1732979200
18,132,4.5,1733065600
18,133,4.0,1733152000
18,134,4.5,1733238400
18,135,4.0,1733324800
18,136,4.5,1733411200
18,137,4.0,1733497600
18,138,4.5,1733584000
18,139,4.0,1733670400
18,140,4.5,1733756800
18,141,4.0,1733843200
18,142,4.5,1733929600
18,143,4.0,1734016000
18,144,4.5,1734102400
18,145,4.0,1734188800
18,146,4.5,1734275200
18,147,4.0,1734361600
18,148,4.5,1734448000
18,155,4.0,1734534400
18,157,4.5,1734620800
18,158,4.0,1734707200
18,160,4.5,1734793600
18,161,4.0,1734880000
18,162,3.5,1734966400
18,163,4.0,1735052800
